n, k, kPlace, ok
23,7,7,true
23,7,7,true
23,7,7,true
23,7,7,true
23,7,7,true
23,7,7,true
23,7,7,true
23,7,7,true
23,7,7,true
23,7,7,true
23,7,7,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,8,8,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,9,9,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,10,10,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,false
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,false
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,false
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,false
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,false
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,false
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,11,11,true
23,12,12,true
23,12,12,true
23,12,12,false
23,12,12,true
23,12,12,true
23,12,12,false
23,12,12,false
23,12,12,true
23,12,12,true
23,12,12,false
23,12,12,true
23,12,12,true
23,12,12,true
23,12,12,true
23,12,12,true
23,12,12,true
23,12,12,false
23,12,12,true
23,12,12,false
23,12,12,false
23,12,12,true
23,12,12,true
23,12,12,true
23,12,12,true
23,12,12,false
23,12,12,true
23,12,12,false
23,12,12,false
23,12,12,false
23,12,12,false
23,12,12,false
23,12,12,true
23,12,12,true
23,12,12,false
23,12,12,true
23,12,12,false
23,12,12,false
23,12,12,true
23,12,12,false
23,12,12,false
23,12,12,false
23,12,12,true
23,12,12,true
23,12,12,true
23,12,12,true
23,12,12,false
23,12,12,false
23,12,12,true
23,12,12,true
23,12,12,true
23,12,12,false
23,12,12,true
23,12,12,true
23,12,12,true
23,12,12,false
23,12,12,true
23,12,12,false
23,12,12,false
23,12,12,false
23,12,12,false
23,12,12,false
23,12,12,true
23,12,12,false
23,12,12,true
23,12,12,true
23,12,12,true
23,12,12,true
23,12,12,false
23,12,12,false
23,12,12,true
23,12,12,true
23,12,12,false
23,12,12,false
23,12,12,true
23,12,12,true
23,12,12,false
23,12,12,true
23,12,12,true
23,12,12,false
23,12,12,true
23,12,12,false
23,12,12,true
23,12,12,true
23,12,12,false
23,12,12,true
23,12,12,false
23,12,12,true
23,12,12,true
23,12,12,true
23,12,12,true
23,12,12,true
23,12,12,false
23,12,12,true
23,12,12,true
23,12,12,true
23,12,12,false
23,12,12,true
23,12,12,true
23,12,12,true
23,12,12,true
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,true
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,true
23,13,13,false
23,13,13,false
23,13,13,true
23,13,13,false
23,13,13,true
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,true
23,13,13,false
23,13,13,true
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,true
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,true
23,13,13,false
23,13,13,false
23,13,13,true
23,13,13,false
23,13,13,true
23,13,13,false
23,13,13,true
23,13,13,false
23,13,13,false
23,13,13,true
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,true
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,true
23,13,13,false
23,13,13,true
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,true
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,true
23,13,13,true
23,13,13,true
23,13,13,true
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,true
23,13,13,false
23,13,13,true
23,13,13,true
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,true
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,true
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,true
23,13,13,false
23,13,13,false
23,13,13,false
23,13,13,true
23,13,13,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,true
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,true
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,true
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,true
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,true
23,14,14,false
23,14,14,true
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,true
23,14,14,false
23,14,14,false
23,14,14,false
23,14,14,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,true
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,true
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,true
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,15,15,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,true
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,false
23,16,16,true
23,16,16,false
23,16,16,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,17,17,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,false
23,18,18,true
23,18,18,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,19,19,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,19,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,19,false
23,20,20,false
23,20,19,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,19,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,19,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,19,false
23,20,20,false
23,20,20,false
23,20,19,false
23,20,20,false
23,20,19,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,19,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,19,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,19,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,19,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,19,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,20,false
23,20,19,false
23,20,20,false
23,20,19,false
23,20,20,false
23,21,21,false
23,21,20,false
23,21,19,false
23,21,21,false
23,21,20,false
23,21,21,false
23,21,20,false
23,21,21,false
23,21,20,false
23,21,20,false
23,21,21,false
23,21,21,false
23,21,21,false
23,21,21,false
23,21,19,false
23,21,20,false
23,21,21,false
23,21,20,false
23,21,20,false
23,21,21,false
23,21,20,false
23,21,20,false
23,21,21,false
23,21,21,false
23,21,20,false
23,21,21,false
23,21,21,false
23,21,21,false
23,21,19,false
23,21,21,false
23,21,20,false
23,21,20,false
23,21,20,false
23,21,21,false
23,21,21,false
23,21,20,false
23,21,20,false
23,21,21,false
23,21,20,false
23,21,20,false
23,21,20,false
23,21,21,false
23,21,20,false
23,21,21,false
23,21,21,false
23,21,21,false
23,21,20,false
23,21,20,false
23,21,20,false
23,21,20,false
23,21,19,false
23,21,21,false
23,21,21,false
23,21,20,false
23,21,21,false
23,21,21,false
23,21,20,false
23,21,21,false
23,21,21,false
23,21,19,false
23,21,21,false
23,21,20,false
23,21,21,false
23,21,20,false
23,21,20,false
23,21,21,false
23,21,21,false
23,21,19,false
23,21,21,false
23,21,20,false
23,21,21,false
23,21,20,false
23,21,21,false
23,21,20,false
23,21,21,false
23,21,21,false
23,21,20,false
23,21,20,false
23,21,21,false
23,21,20,false
23,21,19,false
23,21,21,false
23,21,20,false
23,21,19,false
23,21,20,false
23,21,20,false
23,21,20,false
23,21,20,false
23,21,21,false
23,21,21,false
23,21,21,false
23,21,20,false
23,21,21,false
23,21,20,false
23,21,21,false
23,21,20,false
23,21,19,false
23,21,20,false
23,21,21,false
23,21,20,false
23,22,20,false
23,22,21,false
23,22,19,false
23,22,21,false
23,22,22,false
23,22,20,false
23,22,21,false
23,22,19,false
23,22,20,false
23,22,21,false
23,22,21,false
23,22,19,false
23,22,20,false
23,22,21,false
23,22,21,false
23,22,21,false
23,22,20,false
23,22,21,false
23,22,20,false
23,22,20,false
23,22,20,false
23,22,20,false
23,22,21,false
23,22,22,false
23,22,20,false
23,22,19,false
23,22,21,false
23,22,21,false
23,22,21,false
23,22,20,false
23,22,21,false
23,22,20,false
23,22,20,false
23,22,22,false
23,22,20,false
23,22,21,false
23,22,20,false
23,22,21,false
23,22,21,false
23,22,20,false
23,22,21,false
23,22,19,false
23,22,22,false
23,22,20,false
23,22,20,false
23,22,20,false
23,22,21,false
23,22,21,false
23,22,21,false
23,22,21,false
23,22,22,false
23,22,21,false
23,22,20,false
23,22,20,false
23,22,21,false
23,22,21,false
23,22,19,false
23,22,19,false
23,22,20,false
23,22,20,false
23,22,21,false
23,22,21,false
23,22,19,false
23,22,19,false
23,22,19,false
23,22,20,false
23,22,20,false
23,22,21,false
23,22,22,true
23,22,21,false
23,22,21,false
23,22,22,false
23,22,20,false
23,22,21,false
23,22,20,false
23,22,21,false
23,22,20,false
23,22,20,false
23,22,20,false
23,22,20,false
23,22,21,false
23,22,21,false
23,22,20,false
23,22,20,false
23,22,21,false
23,22,20,false
23,22,20,false
23,22,20,false
23,22,20,false
23,22,21,false
23,22,20,false
23,22,20,false
23,22,20,false
23,22,20,false
23,22,19,false
23,22,20,false
23,22,19,false
23,22,22,false
23,22,21,false
23,22,19,false
23,23,21,false
23,23,20,false
23,23,20,false
23,23,20,false
23,23,20,false
23,23,21,false
23,23,21,false
23,23,20,false
23,23,20,false
23,23,20,false
23,23,20,false
23,23,21,false
23,23,19,false
23,23,20,false
23,23,21,false
23,23,22,false
23,23,20,false
23,23,20,false
23,23,19,false
23,23,21,false
23,23,20,false
23,23,21,false
23,23,19,false
23,23,19,false
23,23,20,false
23,23,21,false
23,23,21,false
23,23,22,false
23,23,21,false
23,23,20,false
23,23,20,false
23,23,21,false
23,23,20,false
23,23,21,false
23,23,20,false
23,23,18,false
23,23,18,false
23,23,21,false
23,23,20,false
23,23,20,false
23,23,20,false
23,23,22,false
23,23,20,false
23,23,21,false
23,23,21,false
23,23,21,false
23,23,20,false
23,23,21,false
23,23,21,false
23,23,21,false
23,23,20,false
23,23,21,false
23,23,20,false
23,23,21,false
23,23,20,false
23,23,19,false
23,23,21,false
23,23,20,false
23,23,20,false
23,23,19,false
23,23,21,false
23,23,21,false
23,23,21,false
23,23,21,false
23,23,20,false
23,23,20,false
23,23,21,false
23,23,21,false
23,23,21,false
23,23,21,false
23,23,20,false
23,23,21,false
23,23,20,false
23,23,21,false
23,23,20,false
23,23,21,false
23,23,20,false
23,23,20,false
23,23,20,false
23,23,21,false
23,23,20,false
23,23,21,false
23,23,20,false
23,23,21,false
23,23,20,false
23,23,21,false
23,23,20,false
23,23,20,false
23,23,21,false
23,23,19,false
23,23,20,false
23,23,20,false
23,23,20,false
23,23,21,false
23,23,21,false
23,23,20,false
23,23,20,false
23,23,20,false
23,23,21,false
23,23,19,false
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,1,1,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
24,2,2,true
